-80.01395	26.88092
-80.014	26.8798
-80.01406	26.91483
-80.01444	26.52972
-80.01479	26.87161
-80.01479	26.87161
-80.01483	26.295
-80.01491	27.14672
-80.015	26.8944
-80.01533	26.91828
-80.01555	26.89444
-80.0157	26.8683
-80.01579	26.91733
-80.01589	26.89192
-80.0159	26.4903
-80.0159	26.4903
-80.0159	26.25288
-80.016	26.8952
-80.01608	26.97693
-80.01617	26.551
-80.01639	26.5525
-80.0164	26.6148
-80.0164	26.6148
-80.0165	26.88022
-80.0167	25.2833
-80.0167	26.9333
-80.0167	26.8667
-80.0167	26.83017
-80.0167	26.83017
-80.01677	26.898
-80.01678	26.55019
-80.0168	26.6751
-80.0168	26.6751
-80.01708	26.86275
-80.01716	26.95133
-80.01717	26.5095
-80.01718	26.88547
-80.01721	26.94335
-80.01745	26.9037
-80.01745	26.9037
-80.0175	26.79458
-80.0176	26.6954
-80.0176	26.6954
-80.0176	26.6954
-80.01771	26.83605
-80.01771	26.83605
-80.01791	26.86275
-80.01796	26.83725
-80.0182	27.18112
-80.0183	26.9733
-80.0186	26.7651
-80.0186	26.7651
-80.019	26.60683
-80.0193	27.24557
-80.01933	26.54217
-80.0194	26.9105
-80.01949	26.92263
-80.01951	26.6489
-80.01951	26.6489
-80.0196	26.8752
-80.01973	26.97607
-80.0202	26.94625
-80.0205	26.8935
-80.0205	26.9089
-80.0205	26.54083
-80.0206	26.9428
-80.021	26.53917
-80.0211	26.6764
-80.0212	26.25842
-80.02122	26.92583
-80.02139	26.55
-80.02166	26.2595
-80.0219	27.0266
-80.022	26.53667
-80.022	26.53917
-80.02216	26.252
-80.0222	27.2588
-80.0223	26.97697
-80.0223	26.9323
-80.02233	26.52267
-80.02248	26.9463
-80.02248	26.94555
-80.0225	27.22547
-80.02282	26.57213
-80.02282	26.57213
-80.023	26.52467
-80.0232	26.8818
-80.02333	26.34067
-80.0235	26.8815
-80.0235	26.5395
-80.0236	26.774
-80.02415	26.96928
-80.02463	26.91508
-80.02483	26.97783
-80.02483	26.97783
-80.02498	27.27518
-80.02528	26.54278
-80.02575	26.79057
-80.02575	26.79057
-80.0258	27.20667
-80.02589	26.54554
-80.02593	26.61264
-80.02618	27.12797
-80.02633	27.03433
-80.0265	27.0535
-80.0268	26.92218
-80.0268	26.92218
-80.0275	26.28117
-80.02789	26.88433
-80.0281	26.6152
-80.0281	26.6152
-80.0286	27.0432
-80.02861	27.1925
-80.02887	26.50966
-80.02887	26.50966
-80.0291	26.773
-80.0294	26.9198
-80.0297	26.7814
-80.0297	26.92767
-80.02985	27.0337
-80.0299	26.7724
-80.03	27.0217
-80.03008	27.03378
-80.0301	27.26333
-80.0303	27.1625
-80.0303	27.1625
-80.0306	26.6985
-80.0306	26.6985
-80.0306	26.92067
-80.03083	26.52417
-80.03083	27.29772
-80.03089	26.8801
-80.03099	26.95054
-80.031	26.186
-80.0313	26.6985
-80.0313	26.7778
-80.0313	26.9464
-80.0313	26.9464
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.0313	26.794
-80.03138	26.78238
-80.03142	26.94672
-80.03142	26.94672
-80.03147	27.17915
-80.0315	26.7714
-80.03163	27.20705
-80.03166	26.26333
-80.03169	26.78229
-80.03169	26.78229
-80.03169	26.78229
-80.03169	26.78229
-80.03169	26.78229
-80.0317	27.0283
-80.03183	26.4715
-80.0323	27.4367
-80.0323	27.4367
-80.0325	26.56056
-80.0326	26.7656
-80.0326	26.7656
-80.0326	26.7656
-80.03263	27.27415
-80.0327	26.6918
-80.0328	26.6985
-80.0328	26.6985
-80.0328	26.6985
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0328	26.6998
-80.0329	26.6951
-80.033	27.225
-80.03306	26.73242
-80.0332	26.94278
-80.03333	27.2
-80.03333	27.2
-80.03349	26.50015
-80.0337	26.6764
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0338	26.61269
-80.0341	26.5454
-80.0344	26.7328
-80.0345	26.53633
-80.0348	26.6763
-80.0348	26.6763
-80.0348	26.6763
-80.0348	26.6763
-80.0348	26.7502
-80.0349	26.9208
-80.035	26.6154
-80.035	26.6154
-80.035	26.6154
-80.035	26.6154
-80.035	26.9443
-80.035	27.26248
-80.0351	26.6756
-80.0351	26.6756
-80.0351	27.25083
-80.0352	26.8781
-80.03535	27.22383
-80.0355	26.92267
-80.0357	26.7574
-80.0357	26.7574
-80.03572	26.93343
-80.0358	26.6154
-80.0358	26.6154
-80.0358	26.6154
-80.0358	26.6154
-80.03585	26.77292
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.0362	26.6163
-80.03621	26.61378
-80.03636	26.61266
-80.03639	26.61583
-80.0365	26.6155
-80.0365	26.6154
-80.0365	26.6154
-80.0365	26.6152
-80.0365	26.6152
-80.03657	26.61585
-80.03717	27.20308
-80.0373	26.82048
-80.03743	26.91162
-80.0375	26.5845
-80.03752	26.94647
-80.0387	26.5413
-80.03875	26.48962
-80.03875	26.48962
-80.0388	26.92487
-80.039	27
-80.03906	26.66794
-80.0391	26.491
-80.0391	26.491
-80.03965	27.20205
-80.03988	26.77088
-80.04	26.56
-80.04	26.775
-80.04	26.54
-80.04	26.54
-80.04009	26.81876
-80.0401	26.7709
-80.0401	26.7709
-80.0408	26.5403
-80.04086	27.06965
-80.041	26.2627
-80.0415	26.5471
-80.0415	26.5471
-80.0415	26.5471
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.0416	26.7832
-80.04177	26.66486
-80.0421	26.5457
-80.0421	26.5451
-80.0426	26.7263
-80.04278	27.20506
-80.04289	26.66178
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.0429	26.5443
-80.04297	27.03853
-80.04307	26.66186
-80.04311	26.54353
-80.04314	26.93814
-80.04325	26.66199
-80.04328	27.2614
-80.04333	27.04889
-80.04349	26.54434
-80.04349	26.68538
-80.0435	26.6758
-80.0437	26.5457
-80.044	26.4695
-80.0441	27.07503
-80.04463	26.25008
-80.04469	26.70136
-80.0448	26.8812
-80.0448	26.8812
-80.04493	27.07505
-80.045	27.22848
-80.0455	28.4037
-80.04552	26.94851
-80.04558	27.23238
-80.0459	26.6158
-80.0459	26.6158
-80.04594	26.90171
-80.04595	26.9687
-80.04609	27.21263
-80.0461	27.44905
-80.04618	26.64205
-80.0463	27.1247
-80.0463	27.1247
-80.04652	26.9924
-80.04675	27.07255
-80.04692	26.58374
-80.04768	26.70582
-80.04775	27.16157
-80.04781	26.24548
-80.04782	27.2159
-80.0479	27.2881
-80.04945	26.7157
-80.04982	26.87385
-80.05	26.25
-80.05	26.51
-80.05	26.51
-80.05	26.54861
-80.05	26.51028
-80.05	26.51
-80.05004	26.51
-80.05056	26.51
-80.05083	26.51028
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.0509	26.5049
-80.05139	26.50306
-80.05148	26.5049
-80.05158	26.32283
-80.05224	26.88403
-80.0523	26.8812
-80.0524	26.9351
-80.05254	26.88492
-80.05254	26.88492
-80.05266	26.32267
-80.0528	26.3585
-80.0528	26.3585
-80.0528	26.4914
-80.0528	26.4914
-80.0528	26.4914
-80.05283	26.199
-80.0533	26.2595
-80.05364	26.88358
-80.05374	26.52891
-80.05375	26.52894
-80.05377	26.33757
-80.0538	26.88467
-80.05387	26.52888
-80.0541	26.88509
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.0542	26.89372
-80.05433	26.972
-80.05435	26.88403
-80.05435	26.88403
-80.05435	26.88403
-80.05435	26.88403
-80.05465	27.20438
-80.05466	26.2014
-80.05487	26.3155
-80.0549	26.25067
-80.055	26.2515
-80.05543	26.8457
-80.05548	26.35215
-80.05583	27.16397
-80.05583	27.15483
-80.05585	27.15587
-80.05626	26.15963
-80.05657	26.84475
-80.05659	26.84501
-80.05665	26.84477
-80.05686	26.84473
-80.05686	26.84473
-80.05686	26.84473
-80.0569	26.4676
-80.057	26
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.0571	26.461
-80.05726	26.84421
-80.05736	26.33395
-80.0575	26.8971
-80.0576	26.8963
-80.0578	26.2634
-80.05801	26.89975
-80.05815	26.32698
-80.05825	26.97182
-80.05892	27.20402
-80.05895	26.9481
-80.05898	26.32113
-80.05917	26.44472
-80.0592	26.83048
-80.05991	27.15063
-80.05996	26.25647
-80.06	26.25633
-80.06	26.27167
-80.06033	26.269
-80.06034	26.259
-80.06034	26.259
-80.06121	26.2511
-80.0615	26.25683
-80.06166	26.22633
-80.0621	26.3859
-80.0621	26.94183
-80.06216	26.247
-80.06233	26.30183
-80.06233	26.30183
-80.06258	27.14608
-80.06286	26.24962
-80.06333	26.245
-80.06333	26.25333
-80.06333	26.24833
-80.06333	26.22667
-80.06333	26.245
-80.06391	26.41027
-80.0643	27.16225
-80.0645	26.399
-80.0645	26.399
-80.0649	26.9441
-80.0657	26.3328
-80.06583	26.44694
-80.06583	26.44694
-80.06585	26.3335
-80.06599	26.4449
-80.066	26.2657
-80.066	26.4449
-80.06616	26.266
-80.0662	26.20556
-80.0662	26.20556
-80.06628	26.23538
-80.06643	26.9433
-80.06645	26.38284
-80.06645	26.3799
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.06656	26.37862
-80.0666	26.9241
-80.06666	26.25
-80.06726	27.23403
-80.06733	26.33517
-80.06805	26.36248
-80.06806	26.36361
-80.0681	26.3658
-80.0681	26.3658
-80.06811	26.9301
-80.06811	26.9301
-80.06811	26.9301
-80.06811	26.9301
-80.06811	26.9301
-80.06845	26.36039
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06845	26.3605
-80.06847	26.36039
-80.06847	26.36043
-80.06848	26.36022
-80.06854	26.23183
-80.0689	26.9348
-80.06895	26.35065
-80.06896	26.35044
-80.06896	26.35044
-80.06896	26.35044
-80.06896	26.35044
-80.06896	26.35044
-80.0698	26.3357
-80.0698	26.3357
-80.06987	26.95522
-80.07	25.822
-80.07	25
-80.0701	26.3401
-80.07041	26.1645
-80.07045	26.38658
-80.07046	26.23147
-80.0706	26.3389
-80.0707	26.9428
-80.0709	26.9433
-80.071	26.056
-80.071	26.94034
-80.0711	26.9591
-80.07116	26.36754
-80.07116	26.36754
-80.07116	26.36754
-80.07116	26.36754
-80.07116	26.36754
-80.07116	26.36754
-80.07116	26.36754
-80.07116	26.36754
-80.07117	26.36753
-80.07118	26.36753
-80.07118	26.36751
-80.07119	26.36751
-80.07119	26.36752
-80.0715	26.255
-80.0716	26.9443
-80.0716	26.9443
-80.0716	26.9443
-80.0716	26.9443
-80.0716	26.9443
-80.0716	26.26217
-80.07171	26.33457
-80.07171	26.33457
-80.07171	26.33457
-80.07172	26.33527
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0718	26.3335
-80.0719	26.3343
-80.0719	26.3343
-80.0719	26.3343
-80.0719	26.3343
-80.07193	26.33521
-80.0724	26.3401
-80.07265	26.19083
-80.07265	26.19083
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07265	26.31648
-80.07267	26.31641
-80.07298	26.31647
-80.073	25.788
-80.07315	25.85237
-80.07316	26.25333
-80.0732	27.19065
-80.0733	26.3285
-80.07335	26.02283
-80.07343	26.3155
-80.07384	26.31649
-80.07417	26.94495
-80.07417	26.94495
-80.07417	26.94495
-80.07417	26.94495
-80.07417	26.94495
-80.07425	26.94533
-80.07425	26.94533
-80.07425	26.94533
-80.07425	26.94533
-80.07425	26.94533
-80.07425	26.94533
-80.0743	28.05497
-80.0745	26.25317
-80.07451	26.9432
-80.07451	26.9432
-80.07451	26.9432
-80.07451	26.9432
-80.07455	26.34094
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.0747	26.3163
-80.07471	26.2525
-80.07473	26.18833
-80.07474	26.18833
-80.07483	26.27483
-80.0749	26.3174
-80.0751	26.3164
-80.0753	26.9438
-80.0753	26.9438
-80.07576	26.22222
